Match ID,Date,City,Venue,Teams,Winner,Result Type,Result Margin,Overs,Toss Winner,Toss Decision,Player of Match,Umpires,Match Referee,Match Type,Gender
1000887,2017-01-13,Brisbane,"Brisbane Cricket Ground, Woolloongabba","Australia, Pakistan",Australia,normal,92 runs,50,Australia,bat,MS Wade,"MD Martell, C Shamshuddin",JJ Crowe,ODI,male
1000889,2017-01-15,Melbourne,Melbourne Cricket Ground,"Australia, Pakistan",Pakistan,normal,6 wickets,50,Australia,bat,Mohammad Hafeez,"CB Gaffaney, P Wilson",JJ Crowe,ODI,male
1000891,2017-01-19,Perth,Western Australia Cricket Association Ground,"Australia, Pakistan",Australia,normal,7 wickets,50,Australia,field,SPD Smith,"SD Fry, C Shamshuddin",JJ Crowe,ODI,male
1000893,2017-01-22,Sydney,Sydney Cricket Ground,"Australia, Pakistan",Australia,normal,86 runs,50,Australia,bat,DA Warner,"CB Gaffaney, MD Martell",JJ Crowe,ODI,male
1000895,2017-01-26,Adelaide,Adelaide Oval,"Australia, Pakistan",Australia,normal,57 runs,50,Australia,bat,DA Warner,"SD Fry, C Shamshuddin",JJ Crowe,ODI,male
1001371,2016-12-04,Sydney,Sydney Cricket Ground,"Australia, New Zealand",Australia,normal,68 runs,50,Australia,bat,SPD Smith,"HDPK Dharmasena, MD Martell",RB Richardson,ODI,male
1001373,2016-12-06,Canberra,Manuka Oval,"Australia, New Zealand",Australia,normal,116 runs,50,New Zealand,field,DA Warner,"HDPK Dharmasena, P Wilson",RB Richardson,ODI,male
1001375,2016-12-09,Melbourne,Melbourne Cricket Ground,"Australia, New Zealand",Australia,normal,117 runs,50,Australia,bat,DA Warner,"NJ Llong, MD Martell",RB Richardson,ODI,male
1004283,2016-09-08,Edinburgh,"Grange Cricket Club Ground, Raeburn Place","Scotland, Hong Kong",Null,no result,Null,50,Hong Kong,field,Null,"GO Brathwaite, IN Ramage",DT Jukes,ODI,male
1004285,2016-09-10,Edinburgh,"Grange Cricket Club Ground, Raeburn Place","Scotland, Hong Kong",Scotland,normal,53 runs,50,Scotland,bat,Null,"GO Brathwaite, IN Ramage",DT Jukes,ODI,male
1007649,2016-06-11,Null,Harare Sports Club,"Zimbabwe, India",India,normal,9 wickets,50,India,field,KL Rahul,"IJ Gould, RB Tiffin",RB Richardson,ODI,male
1007651,2016-06-13,Null,Harare Sports Club,"Zimbabwe, India",India,normal,8 wickets,50,India,field,YS Chahal,"IJ Gould, L Rusere",RB Richardson,ODI,male
1007653,2016-06-15,Null,Harare Sports Club,"Zimbabwe, India",India,normal,10 wickets,50,Zimbabwe,bat,KL Rahul,"IJ Gould, TJ Matibiri",RB Richardson,ODI,male
1019973,2016-12-26,Christchurch,Hagley Oval,"New Zealand, Bangladesh",New Zealand,normal,77 runs,50,New Zealand,bat,TWM Latham,"WR Knights, C Shamshuddin",BC Broad,ODI,male
1019975,2016-12-29,Nelson,Saxton Oval,"New Zealand, Bangladesh",New Zealand,normal,67 runs,50,Bangladesh,field,NT Broom,"CM Brown, PR Reiffel",BC Broad,ODI,male
1019977,2016-12-31,Nelson,Saxton Oval,"New Zealand, Bangladesh",New Zealand,normal,8 wickets,50,Bangladesh,bat,KS Williamson,"CM Brown, C Shamshuddin",BC Broad,ODI,male
1020013,2017-01-30,Auckland,Eden Park,"New Zealand, Australia",New Zealand,normal,6 runs,50,Australia,field,MP Stoinis,"WR Knights, RSA Palliyaguruge",RS Madugalle,ODI,male
1020017,2017-02-05,Hamilton,Seddon Park,"New Zealand, Australia",New Zealand,normal,24 runs,50,New Zealand,bat,TA Boult,"CM Brown, RSA Palliyaguruge",RS Madugalle,ODI,male
1020031,2017-02-19,Hamilton,Seddon Park,"New Zealand, South Africa",South Africa,normal,4 wickets,50,South Africa,field,Q de Kock,"WR Knights, JS Wilson",J Srinath,ODI,male
1020033,2017-02-22,Christchurch,Hagley Oval,"New Zealand, South Africa",New Zealand,normal,6 runs,50,South Africa,field,LRPL Taylor,"CM Brown, PR Reiffel",J Srinath,ODI,male
1020035,2017-02-25,Wellington,Westpac Stadium,"New Zealand, South Africa",South Africa,normal,159 runs,50,South Africa,bat,AB de Villiers,"CM Brown, JS Wilson",J Srinath,ODI,male
1020037,2017-03-01,Hamilton,Seddon Park,"New Zealand, South Africa",New Zealand,normal,7 wickets,50,South Africa,bat,MJ Guptill,"WR Knights, PR Reiffel",J Srinath,ODI,male
1020039,2017-03-04,Auckland,Eden Park,"New Zealand, South Africa",South Africa,normal,6 wickets,50,South Africa,field,K Rabada,"CM Brown, JS Wilson",J Srinath,ODI,male
1022347,2017-06-01,London,Kennington Oval,"England, Bangladesh",England,normal,8 wickets,50,England,field,JE Root,"S Ravi, RJ Tucker",DC Boon,ODI,male
1022349,2017-06-02,Birmingham,Edgbaston,"Australia, New Zealand",Null,no result,Null,50,New Zealand,bat,Null,"RK Illingworth, RA Kettleborough",AJ Pycroft,ODI,male
1022351,2017-06-03,London,Kennington Oval,"South Africa, Sri Lanka",South Africa,normal,96 runs,50,Sri Lanka,field,Imran Tahir,"Aleem Dar, IJ Gould",DC Boon,ODI,male
1022353,2017-06-04,Birmingham,Edgbaston,"India, Pakistan",India,normal,124 runs,50,Pakistan,field,Yuvraj Singh,"HDPK Dharmasena, M Erasmus",AJ Pycroft,ODI,male
1022355,2017-06-05,London,Kennington Oval,"Australia, Bangladesh",Null,no result,Null,50,Bangladesh,bat,Null,"CB Gaffaney, NJ Llong",BC Broad,ODI,male
1022357,2017-06-06,Cardiff,Sophia Gardens,"England, New Zealand",England,normal,87 runs,50,New Zealand,field,JT Ball,"BNJ Oxenford, PR Reiffel",AJ Pycroft,ODI,male
1022359,2017-06-07,Birmingham,Edgbaston,"Pakistan, South Africa",Pakistan,normal,19 runs,50,South Africa,bat,Hasan Ali,"RK Illingworth, S Ravi",BC Broad,ODI,male
1022361,2017-06-08,London,Kennington Oval,"India, Sri Lanka",Sri Lanka,normal,7 wickets,50,Sri Lanka,field,BKG Mendis,"RA Kettleborough, RJ Tucker",DC Boon,ODI,male
1022363,2017-06-09,Cardiff,Sophia Gardens,"Bangladesh, New Zealand",Bangladesh,normal,5 wickets,50,New Zealand,bat,Shakib Al Hasan,"IJ Gould, NJ Llong",BC Broad,ODI,male
1022365,2017-06-10,Birmingham,Edgbaston,"England, Australia",England,normal,40 runs,50,England,field,BA Stokes,"HDPK Dharmasena, CB Gaffaney",AJ Pycroft,ODI,male
1022367,2017-06-11,London,Kennington Oval,"India, South Africa",India,normal,8 wickets,50,India,field,JJ Bumrah,"Aleem Dar, PR Reiffel",DC Boon,ODI,male
1022369,2017-06-12,Cardiff,Sophia Gardens,"Pakistan, Sri Lanka",Pakistan,normal,3 wickets,50,Pakistan,field,Sarfraz Ahmed,"M Erasmus, BNJ Oxenford",BC Broad,ODI,male
1022371,2017-06-14,Cardiff,Sophia Gardens,"England, Pakistan",Pakistan,normal,8 wickets,50,Pakistan,field,Hasan Ali,"M Erasmus, RJ Tucker",AJ Pycroft,ODI,male
1022373,2017-06-15,Birmingham,Edgbaston,"Bangladesh, India",India,normal,9 wickets,50,India,field,RG Sharma,"HDPK Dharmasena, RA Kettleborough",BC Broad,ODI,male
1022375,2017-06-18,London,Kennington Oval,"India, Pakistan",Pakistan,normal,180 runs,50,India,field,Fakhar Zaman,"M Erasmus, RA Kettleborough",DC Boon,ODI,male
1026847,2016-11-04,Hong Kong,"Mission Road Ground, Mong Kok","Hong Kong, Papua New Guinea",Hong Kong,normal,106 runs,50,Hong Kong,bat,Babar Hayat,"Sharfuddoula, Tabarak Dar",GF Labrooy,ODI,male
1026849,2016-11-06,Hong Kong,"Mission Road Ground, Mong Kok","Hong Kong, Papua New Guinea",Papua New Guinea,normal,14 runs,50,Papua New Guinea,bat,CA Soper,"Sharfuddoula, Tabarak Dar",GF Labrooy,ODI,male
1026851,2016-11-08,Hong Kong,"Mission Road Ground, Mong Kok","Hong Kong, Papua New Guinea",Hong Kong,normal,7 wickets,50,Papua New Guinea,bat,Anshuman Rath,"Sharfuddoula, IA Thomson",GF Labrooy,ODI,male
1027315,2017-03-03,Antigua,"Sir Vivian Richards Stadium, North Sound","West Indies, England",England,normal,45 runs,50,West Indies,field,EJG Morgan,"GO Brathwaite, RSA Palliyaguruge",JJ Crowe,ODI,male
1027317,2017-03-05,Antigua,"Sir Vivian Richards Stadium, North Sound","West Indies, England",England,normal,4 wickets,50,West Indies,bat,JE Root,"N Duguid, CB Gaffaney",JJ Crowe,ODI,male
1027319,2017-03-09,Barbados,"Kensington Oval, Bridgetown","West Indies, England",England,normal,186 runs,50,West Indies,field,AD Hales,"GO Brathwaite, RSA Palliyaguruge",JJ Crowe,ODI,male
1029001,2017-05-05,Bristol,County Ground,"England, Ireland",England,normal,7 wickets,50,Ireland,bat,AU Rashid,"Aleem Dar, RJ Bailey",RS Madugalle,ODI,male
1029003,2017-05-07,London,Lord's,"England, Ireland",England,normal,85 runs,50,Ireland,field,JE Root,"PR Reiffel, RT Robinson",RS Madugalle,ODI,male
1029819,2016-10-07,Mirpur,Shere Bangla National Stadium,"Bangladesh, England",England,normal,21 runs,50,England,bat,JT Ball,"M Erasmus, Sharfuddoula",J Srinath,ODI,male
1029821,2016-10-09,Mirpur,Shere Bangla National Stadium,"Bangladesh, England",Bangladesh,normal,34 runs,50,England,field,Mashrafe Mortaza,"Aleem Dar, Sharfuddoula",J Srinath,ODI,male
1029823,2016-10-12,Chittagong,Zahur Ahmed Chowdhury Stadium,"Bangladesh, England",England,normal,4 wickets,50,England,field,AU Rashid,"Anisur Rahman, M Erasmus",J Srinath,ODI,male
1030219,2016-10-16,Dharmasala,Himachal Pradesh Cricket Association Stadium,"India, New Zealand",India,normal,6 wickets,50,India,field,HH Pandya,"BNJ Oxenford, C Shamshuddin",RB Richardson,ODI,male
1030221,2016-10-20,Delhi,Feroz Shah Kotla,"India, New Zealand",New Zealand,normal,6 runs,50,India,field,KS Williamson,"AK Chaudhary, BNJ Oxenford",RB Richardson,ODI,male
1030223,2016-10-23,Chandigarh,"Punjab Cricket Association Stadium, Mohali","India, New Zealand",India,normal,7 wickets,50,India,field,V Kohli,"BNJ Oxenford, C Shamshuddin",RB Richardson,ODI,male
1030225,2016-10-26,Ranchi,JSCA International Stadium Complex,"India, New Zealand",New Zealand,normal,19 runs,50,New Zealand,bat,MJ Guptill,"AK Chaudhary, BNJ Oxenford",RB Richardson,ODI,male
1030227,2016-10-29,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"India, New Zealand",India,normal,190 runs,50,India,bat,A Mishra,"CK Nandan, BNJ Oxenford",RB Richardson,ODI,male
1031425,2017-05-24,Leeds,Headingley,"England, South Africa",England,normal,72 runs,50,South Africa,field,MM Ali,"RT Robinson, RJ Tucker",AJ Pycroft,ODI,male
1031427,2017-05-27,Southampton,The Rose Bowl,"England, South Africa",England,normal,2 runs,50,South Africa,field,BA Stokes,"RJ Bailey, CB Gaffaney",AJ Pycroft,ODI,male
1031429,2017-05-29,London,Lord's,"England, South Africa",South Africa,normal,7 wickets,50,South Africa,field,K Rabada,"MA Gough, RJ Tucker",AJ Pycroft,ODI,male
1031667,2017-09-19,Manchester,Old Trafford,"West Indies, England",England,normal,7 wickets,50,West Indies,bat,JM Bairstow,"RT Robinson, SD Fry",J Srinath,ODI,male
1031669,2017-09-21,Nottingham,Trent Bridge,"England, West Indies",Null,no result,Null,50,West Indies,field,Null,"RJ Tucker, RJ Bailey",J Srinath,ODI,male
1031671,2017-09-24,Bristol,County Ground,"England, West Indies",England,normal,124 runs,50,West Indies,field,MM Ali,"MA Gough, SD Fry",J Srinath,ODI,male
1031673,2017-09-27,London,Kennington Oval,"West Indies, England",England,normal,6 runs,50,England,field,E Lewis,"RJ Tucker, RJ Bailey",J Srinath,ODI,male
1031675,2017-09-29,Southampton,The Rose Bowl,"West Indies, England",England,normal,9 wickets,50,England,field,JM Bairstow,"MA Gough, SD Fry",J Srinath,ODI,male
1033361,2017-05-12,Dublin,Malahide,"Ireland, Bangladesh",Null,no result,Null,50,Ireland,field,Null,"IJ Gould, M Hawthorne",RS Madugalle,ODI,male
1033363,2017-05-14,Dublin,Malahide,"Ireland, New Zealand",New Zealand,normal,51 runs,50,Ireland,field,MJ Santner,"M Hawthorne, NJ Llong",RS Madugalle,ODI,male
1033365,2017-05-17,Dublin,Clontarf Cricket Club Ground,"Bangladesh, New Zealand",New Zealand,normal,4 wickets,50,New Zealand,field,JDS Neesham,"IJ Gould, AJ Neill",RS Madugalle,ODI,male
1033367,2017-05-19,Dublin,Malahide,"Ireland, Bangladesh",Bangladesh,normal,8 wickets,50,Bangladesh,field,Mustafizur Rahman,"R Black, RSA Palliyaguruge",DT Jukes,ODI,male
1033369,2017-05-21,Dublin,Malahide,"Ireland, New Zealand",New Zealand,normal,190 runs,50,Ireland,field,TWM Latham,"AJ Neill, JS Wilson",DT Jukes,ODI,male
1033371,2017-05-24,Dublin,Clontarf Cricket Club Ground,"Bangladesh, New Zealand",Bangladesh,normal,5 wickets,50,Bangladesh,field,Mushfiqur Rahim,"R Black, RSA Palliyaguruge",DT Jukes,ODI,male
1034819,2017-01-15,Pune,Maharashtra Cricket Association Stadium,"India, England",India,normal,3 wickets,50,India,field,KM Jadhav,"HDPK Dharmasena, CK Nandan",AJ Pycroft,ODI,male
1034821,2017-01-19,Cuttack,Barabati Stadium,"India, England",India,normal,15 runs,50,England,field,Yuvraj Singh,"AK Chaudhary, RSA Palliyaguruge",AJ Pycroft,ODI,male
1034823,2017-01-22,Kolkata,Eden Gardens,"India, England",England,normal,5 runs,50,India,field,BA Stokes,"AK Chaudhary, HDPK Dharmasena",AJ Pycroft,ODI,male
1041523,2017-01-18,Cox's Bazar,Sheikh Kamal International Cricket Stadium,"Bangladesh, South Africa",South Africa,normal,94 runs,50,South Africa,bat,M du Preez,"Anisur Rahman, Tanvir Ahmed",GF Labrooy,ODI,female
1041525,2017-01-20,Cox's Bazar,Sheikh Kamal International Cricket Stadium,"Bangladesh, South Africa",South Africa,normal,8 wickets,50,Bangladesh,bat,O Kirsten,"Anisur Rahman, Mahfuzur Rahman",GF Labrooy,ODI,female
1043953,2016-11-18,Canberra,Manuka Oval,"Australia, South Africa",Australia,normal,2 wickets,50,South Africa,bat,EA Perry,"GJ Davidson, GC Joshua",SR Bernard,ODI,female
1043955,2016-11-20,Canberra,Manuka Oval,"Australia, South Africa",Australia,normal,66 runs,50,Australia,bat,MM Lanning,"GC Joshua, CA Polosak",SR Bernard,ODI,female
1043961,2016-11-29,Coffs Harbour,International Sports Stadium,"Australia, South Africa",Australia,normal,43 runs,50,South Africa,field,EA Perry,"PJ Gillespie, JD Ward",PL Marshall,ODI,female
1044203,2016-09-18,Null,Rangiri Dambulla International Stadium,"Sri Lanka, Australia",Australia,normal,4 wickets,50,Sri Lanka,bat,Null,"RA Kottahachchi, RMPJ Rambukwella",GF Labrooy,ODI,female
1044209,2016-09-25,Colombo,Khettarama Stadium,"Sri Lanka, Australia",Australia,normal,137 runs,50,Australia,bat,NE Bolton,"JWHD Boteju, RR Wimalasiri",M Pethiyagoda,ODI,female
1050223,2016-09-30,Sharjah,Sharjah Cricket Stadium,"Pakistan, West Indies",Pakistan,normal,111 runs,50,West Indies,field,Babar Azam,"Ahsan Raza, RSA Palliyaguruge",AJ Pycroft,ODI,male
1050225,2016-10-02,Sharjah,Sharjah Cricket Stadium,"Pakistan, West Indies",Pakistan,normal,59 runs,50,Pakistan,bat,Babar Azam,"S Ravi, Shozab Raza",AJ Pycroft,ODI,male
1050227,2016-10-05,Abu Dhabi,Sheikh Zayed Stadium,"Pakistan, West Indies",Pakistan,normal,136 runs,50,Pakistan,bat,Babar Azam,"Ahsan Raza, RSA Palliyaguruge",AJ Pycroft,ODI,male
1050607,2016-11-11,Lincoln,Bert Sutcliffe Oval,"New Zealand, Pakistan",New Zealand,normal,60 runs,50,New Zealand,bat,Null,"JAK Bromley, ED Sanders",GAV Baxter,ODI,female
1050609,2016-11-13,Lincoln,Bert Sutcliffe Oval,"New Zealand, Pakistan",New Zealand,normal,8 wickets,50,Pakistan,bat,Null,"K Cross, ED Sanders",SR Bernard,ODI,female
1050611,2016-11-17,Nelson,Saxton Oval,"New Zealand, Pakistan",New Zealand,normal,7 wickets,50,New Zealand,field,Null,"JM Dempsey, RG Hooper",SR Bernard,ODI,female
1050623,2017-02-26,Auckland,Eden Park No 2,"New Zealand, Australia",New Zealand,normal,5 wickets,50,Australia,bat,AE Satterthwaite,"K Cross, GA Stirrat",RA Dykes,ODI,female
1050625,2017-03-02,Mount Maunganui,Bay Oval,"New Zealand, Australia",Australia,normal,4 wickets,50,Australia,field,AJ Blackwell,"RG Hooper, GA Stirrat",KD Earl,ODI,female
1050627,2017-03-05,Mount Maunganui,Bay Oval,"New Zealand, Australia",Australia,normal,5 wickets,50,Australia,field,MM Lanning,"K Cross, RG Hooper",KD Earl,ODI,female
1059195,2016-11-15,Colombo,R Premadasa Stadium,"Sri Lanka, England",England,normal,5 wickets,50,Sri Lanka,bat,Null,"ID Gunawardene, RR Wimalasiri",GF Labrooy,ODI,female
1059196,2016-11-17,Colombo,R Premadasa Stadium,"Sri Lanka, England",England,normal,162 runs,50,England,bat,Null,"WN de Silva, RSA Palliyaguruge",GF Labrooy,ODI,female
1059710,2016-11-14,Null,Harare Sports Club,"Zimbabwe, Sri Lanka",Sri Lanka,normal,8 wickets,50,Sri Lanka,field,DM de Silva,"C Shamshuddin, RB Tiffin",J Srinath,ODI,male
1059711,2016-11-16,Null,Harare Sports Club,"Sri Lanka, West Indies",West Indies,normal,62 runs,50,Sri Lanka,field,JO Holder,"M Erasmus, RB Tiffin",J Srinath,ODI,male
1059712,2016-11-19,Bulawayo,Queens Sports Club,"Zimbabwe, West Indies",Null,tie,Null,50,Zimbabwe,bat,SD Hope,"C Shamshuddin, RB Tiffin",J Srinath,ODI,male
1059713,2016-11-21,Bulawayo,Queens Sports Club,"Zimbabwe, Sri Lanka",Null,no result,Null,50,Zimbabwe,bat,Null,"MA Gough, L Rusere",J Srinath,ODI,male
1059714,2016-11-23,Bulawayo,Queens Sports Club,"Sri Lanka, West Indies",Sri Lanka,normal,1 runs,50,West Indies,field,BKG Mendis,"RK Illingworth, TJ Matibiri",J Srinath,ODI,male
1059715,2016-11-25,Bulawayo,Queens Sports Club,"Zimbabwe, West Indies",Zimbabwe,normal,5 runs,50,Zimbabwe,bat,TS Chisoro,"MA Gough, TJ Matibiri",J Srinath,ODI,male
1059716,2016-11-27,Bulawayo,Queens Sports Club,"Zimbabwe, Sri Lanka",Sri Lanka,normal,6 wickets,50,Zimbabwe,bat,BKG Mendis,"RK Illingworth, TJ Matibiri",J Srinath,ODI,male
1062580,2016-11-09,Colombo,Sinhalese Sports Club Ground,"Sri Lanka, England",England,normal,8 wickets,50,Sri Lanka,bat,Null,"RD Kottahachchi, PN Udawatta",GF Labrooy,ODI,female
1068737,2017-04-02,Abu Dhabi,Sheikh Zayed Stadium,"United Arab Emirates, Papua New Guinea",Papua New Guinea,normal,26 runs,50,Papua New Guinea,bat,Null,"Akbar Ali, Shozab Raza",SR Bernard,ODI,male
1072310,2018-01-14,Melbourne,Melbourne Cricket Ground,"Australia, England",England,normal,5 wickets,50,England,field,JJ Roy,"CB Gaffaney, SD Fry",RS Madugalle,ODI,male
1072311,2018-01-19,Brisbane,"Brisbane Cricket Ground, Woolloongabba","Australia, England",England,normal,4 wickets,50,Australia,bat,JE Root,"HDPK Dharmasena, SJ Nogajski",RS Madugalle,ODI,male
1072312,2018-01-21,Sydney,Sydney Cricket Ground,"England, Australia",England,normal,16 runs,50,Australia,field,JC Buttler,"CB Gaffaney, SD Fry",RS Madugalle,ODI,male
1072313,2018-01-26,Adelaide,Adelaide Oval,"England, Australia",Australia,normal,3 wickets,50,Australia,field,PJ Cummins,"HDPK Dharmasena, SJ Nogajski",RS Madugalle,ODI,male
1072314,2018-01-28,Null,Perth Stadium,"England, Australia",England,normal,12 runs,50,Australia,field,TK Curran,"CB Gaffaney, SD Fry",RS Madugalle,ODI,male
1073401,2017-02-07,Colombo,P Sara Oval,"Sri Lanka, India",India,normal,114 runs,50,India,bat,DP Vaidya,"CA Polosak, LS Reifer",Null,ODI,female
1073403,2017-02-07,Colombo,Nondescripts Cricket Club Ground,"Pakistan, South Africa",South Africa,normal,63 runs,50,South Africa,bat,CL Tryon,"K Cross, RR Wimalasiri",Null,ODI,female
1073405,2017-02-08,Colombo,Nondescripts Cricket Club Ground,"Sri Lanka, Ireland",Sri Lanka,normal,146 runs,50,Sri Lanka,bat,SIP Fernando,"K Cross, IN Ramage",Null,ODI,female
1073408,2017-02-08,Colombo,P Sara Oval,"Bangladesh, Pakistan",Pakistan,normal,67 runs,50,Pakistan,bat,Ghulam Fatima,"CA Polosak, RR Wimalasiri",Null,ODI,female
1073411,2017-02-10,Colombo,P Sara Oval,"India, Ireland",India,normal,125 runs,50,India,bat,MDT Kamini,"IN Ramage, S Redfern",Null,ODI,female
1073413,2017-02-11,Colombo,P Sara Oval,"Bangladesh, South Africa",South Africa,normal,6 wickets,50,Bangladesh,bat,S Ismail,"AK Chaudhary, JM Williams",Null,ODI,female
1073421,2017-02-15,Colombo,P Sara Oval,"India, South Africa",India,normal,49 runs,50,South Africa,field,M Raj,"K Cross, RR Wimalasiri",Null,ODI,female
1073422,2017-02-15,Colombo,Nondescripts Cricket Club Ground,"Sri Lanka, Pakistan",Sri Lanka,normal,5 wickets,50,Sri Lanka,field,LE Kaushalya,"AK Chaudhary, S Redfern",Null,ODI,female
1073423,2017-02-15,Null,Colombo Cricket Club Ground,"Bangladesh, Ireland",Bangladesh,normal,7 wickets,50,Bangladesh,field,Jahanara Alam,"LS Reifer, JM Williams",Null,ODI,female
1073424,2017-02-17,Colombo,P Sara Oval,"Sri Lanka, South Africa",South Africa,normal,9 wickets,50,Sri Lanka,bat,S Luus,"CA Polosak, IN Ramage",Null,ODI,female
1073425,2017-02-17,Colombo,Nondescripts Cricket Club Ground,"Bangladesh, India",India,normal,9 wickets,50,India,field,MR Meshram,"M Hawthorne, RR Wimalasiri",Null,ODI,female
1073426,2017-02-17,Null,Colombo Cricket Club Ground,"Ireland, Pakistan",Pakistan,normal,86 runs,50,Pakistan,bat,Javeria Khan,"AK Chaudhary, K Cross",Null,ODI,female
1073427,2017-02-19,Colombo,P Sara Oval,"India, Pakistan",India,normal,7 wickets,50,India,field,E Bisht,"CA Polosak, RR Wimalasiri",Null,ODI,female
1073428,2017-02-19,Colombo,Nondescripts Cricket Club Ground,"Sri Lanka, Bangladesh",Sri Lanka,normal,42 runs,50,Bangladesh,field,AC Jayangani,"M Hawthorne, JM Williams",Null,ODI,female
1073429,2017-02-19,Null,Colombo Cricket Club Ground,"Ireland, South Africa",South Africa,normal,36 runs,50,Ireland,bat,Null,"IN Ramage, LS Reifer",Null,ODI,female
1073430,2017-02-21,Colombo,P Sara Oval,"India, South Africa",India,normal,1 wickets,50,South Africa,bat,DB Sharma,"K Cross, CA Polosak",Null,ODI,female
1075504,2017-10-15,Kimberley,Diamond Oval,"Bangladesh, South Africa",South Africa,normal,10 wickets,50,Bangladesh,bat,Q de Kock,"Aleem Dar, BP Jele",RS Madugalle,ODI,male
1075505,2017-10-18,Paarl,Boland Park,"South Africa, Bangladesh",South Africa,normal,104 runs,50,Bangladesh,field,AB de Villiers,"AT Holdstock, RSA Palliyaguruge",RS Madugalle,ODI,male
1075506,2017-10-22,East London,Buffalo Park,"South Africa, Bangladesh",South Africa,normal,200 runs,50,South Africa,bat,F du Plessis,"Aleem Dar, S George",RS Madugalle,ODI,male
1077949,2017-04-07,Guyana,Providence Stadium,"West Indies, Pakistan",West Indies,normal,4 wickets,50,West Indies,field,JN Mohammed,"SD Fry, JS Wilson",JJ Crowe,ODI,male
1077950,2017-04-09,Guyana,Providence Stadium,"West Indies, Pakistan",Pakistan,normal,74 runs,50,West Indies,field,Babar Azam,"GO Brathwaite, IJ Gould",JJ Crowe,ODI,male
1077951,2017-04-11,Guyana,Providence Stadium,"West Indies, Pakistan",Pakistan,normal,6 wickets,50,West Indies,bat,Shoaib Malik,"SD Fry, JS Wilson",JJ Crowe,ODI,male
1078659,2017-01-22,Abu Dhabi,Sheikh Zayed Stadium,"Hong Kong, Scotland",Hong Kong,normal,7 wickets,50,Hong Kong,field,Babar Hayat,"Akbar Ali, Iftikhar Ali",DT Jukes,ODI,male
1078660,2017-01-24,Dubai,Dubai International Cricket Stadium,"United Arab Emirates, Scotland",United Arab Emirates,normal,4 wickets,50,Scotland,bat,Adnan Mufti,"Akbar Ali, Tabarak Dar",DT Jukes,ODI,male
1078661,2017-01-26,Dubai,Dubai International Cricket Stadium,"United Arab Emirates, Hong Kong",United Arab Emirates,normal,6 wickets,50,United Arab Emirates,field,Imran Haider,"AJT Dowdalls, Iftikhar Ali",DT Jukes,ODI,male
1080630,2017-03-02,Dubai,ICC Global Cricket Academy,"United Arab Emirates, Ireland",Ireland,normal,85 runs,50,United Arab Emirates,field,WTS Porterfield,"Ahsan Raza, Iftikhar Ali",GF Labrooy,ODI,male
1080631,2017-03-04,Dubai,ICC Global Cricket Academy,"United Arab Emirates, Ireland",Ireland,normal,8 wickets,50,United Arab Emirates,bat,WTS Porterfield,"Ahsan Raza, Akbar Ali",GF Labrooy,ODI,male
1083446,2017-03-25,Null,Rangiri Dambulla International Stadium,"Sri Lanka, Bangladesh",Bangladesh,normal,90 runs,50,Sri Lanka,field,Tamim Iqbal,"MA Gough, REJ Martinesz",AJ Pycroft,ODI,male
1083447,2017-03-28,Null,Rangiri Dambulla International Stadium,"Sri Lanka, Bangladesh",Null,no result,Null,50,Sri Lanka,bat,Null,"RSA Palliyaguruge, S Ravi",AJ Pycroft,ODI,male
1083448,2017-04-01,Colombo,Sinhalese Sports Club Ground,"Sri Lanka, Bangladesh",Sri Lanka,normal,70 runs,50,Bangladesh,field,NLTC Perera,"MA Gough, RSA Palliyaguruge",AJ Pycroft,ODI,male
1085945,2017-06-24,Bristol,County Ground,"New Zealand, Sri Lanka",New Zealand,normal,9 wickets,50,New Zealand,field,HR Huddleston,"AK Chaudhary, CA Polosak",DT Jukes,ODI,female
1085946,2017-06-24,Derby,County Ground,"England, India",India,normal,35 runs,50,England,field,S Mandhana,"Ahsan Raza, GO Brathwaite",RB Richardson,ODI,female
1085947,2017-06-25,Leicester,Grace Road,"Pakistan, South Africa",South Africa,normal,3 wickets,50,South Africa,field,S Ismail,"L Rusere, Sharfuddoula",SR Bernard,ODI,female
1085948,2017-06-26,Taunton,County Ground,"Australia, West Indies",Australia,normal,8 wickets,50,West Indies,bat,NE Bolton,"K Cross, AT Holdstock",DT Jukes,ODI,female
1085949,2017-06-27,Leicester,Grace Road,"England, Pakistan",England,normal,107 runs,50,Pakistan,field,NR Sciver,"CM Brown, JM Williams",RB Richardson,ODI,female
1085951,2017-06-29,Taunton,County Ground,"India, West Indies",India,normal,7 wickets,50,India,field,S Mandhana,"S George, CA Polosak",SR Bernard,ODI,female
1085952,2017-06-29,Bristol,County Ground,"Australia, Sri Lanka",Australia,normal,8 wickets,50,Australia,field,AC Jayangani,"AK Chaudhary, S Redfern",DT Jukes,ODI,female
1085953,2017-07-02,Taunton,County Ground,"England, Sri Lanka",England,normal,7 wickets,50,Sri Lanka,bat,LA Marsh,"K Cross, AT Holdstock",SR Bernard,ODI,female
1085954,2017-07-02,Bristol,County Ground,"Australia, New Zealand",Australia,normal,5 wickets,50,New Zealand,bat,EA Perry,"Ahsan Raza, JM Williams",DT Jukes,ODI,female
1085955,2017-07-02,Derby,County Ground,"India, Pakistan",India,normal,95 runs,50,India,bat,E Bisht,"GO Brathwaite, S George",RB Richardson,ODI,female
